B_COUNTRY,Q4,Q200,Q199,Q240,Q217,Q238,Q289,Q290,Q252
826,3,2,2,-1,2,1,0,826100,5
826,2,1,1,-2,1,1,8,826100,6
826,3,2,3,-1,1,2,0,826008,6
826,2,1,1,4,1,1,8,826100,3
826,4,3,4,-1,2,2,8,826100,2
826,2,1,2,3,2,1,0,826100,1
826,3,2,2,5,1,1,8,826100,4
826,2,2,2,-1,-5,1,8,826100,9
826,2,3,2,-1,2,2,8,826100,5
826,2,1,2,5,1,1,8,826100,6
826,2,2,1,5,3,1,0,826100,7
